case_name,time_day,reactive_area_m2,reactive_area_in2,Lx_m,Ly_m,Lz_m,nx,ny,nz,number_of_fractures,temperature_C,injection_rate_m3_day,aperture_m,permeability_m2,maximum_pressure_pa,analytical_generated_H2_m3_day,applied_generated_H2_m3_day,produced_H2_m3_day,cumulative_generated_H2_mol,cumulative_produced_H2_mol,stored_H2_mol,relative_H2_balance_error,inventory_remaining_fraction
field_150x50m_200C,280.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,4.757141321103066,4.757141321103066,4.763535626319127,5534017.259209605,5534012.595149372,4.664060263558843,5.492933700635011e-15,1.0
field_150x50m_200C,281.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,4.481444058081789,4.481444058081789,4.4875021187100534,5534217.198714294,5534212.80493427,4.393780053500685,5.3683815124382645e-15,1.0
field_150x50m_200C,282.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,4.220339392314973,4.220339392314973,4.226076833137945,5534405.489041424,5534401.351237167,4.137804287330013,5.356773598874277e-15,1.0
field_150x50m_200C,283.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,3.973143468264815,3.973143468264815,3.9785753126173575,5534582.7507291315,5534578.855266462,3.8954626993706625,5.409350728621275e-15,1.0
field_150x50m_200C,284.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,3.739199089368545,3.739199089368545,3.7443397750370537,5534749.574994741,5534745.908883623,3.666111148175462,5.4230590589978e-15,1.0
field_150x50m_200C,285.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,3.5178749937207376,3.5178749937207376,3.522738388845921,5534906.524891847,5534903.075760969,3.4491309070242058,5.27050741699002e-15,1.0
field_150x50m_200C,286.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,3.308565131004924,3.308565131004924,3.3131645499575963,5535054.136435123,5535050.892507197,3.243927955625207,5.383883777887209e-15,1.0
field_150x50m_200C,287.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,3.110687941981849,3.110687941981849,3.115036161183035,5535192.919692997,5535189.869760753,3.0499322743023334,5.432249021078668e-15,1.0
field_150x50m_200C,288.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,2.9236856417588677,2.9236856417588677,2.927794915417263,5535323.359848335,5535320.493251224,2.866597141868097,5.5157048684978084e-15,1.0
field_150x50m_200C,289.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,2.7470235079841294,2.7470235079841294,2.7509055837258227,5535445.918227384,5535443.224828975,2.693398438304303,5.367689607307861e-15,1.0
field_150x50m_200C,290.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,2.5801891750296195,2.5801891750296195,2.58385530939666,5535561.033297207,5535558.503463284,2.5298339532936582,5.45557775644619e-15,1.0
field_150x50m_200C,291.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,2.4226919351505116,2.4226919351505116,2.42615290894664,5535669.12163196,5535666.746209289,2.3754227015707388,5.443510912318547e-15,1.0
field_150x50m_200C,292.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,2.2740620475326736,2.2740620475326736,2.2773281809961476,5535770.578848322,5535768.349144107,2.229704245986579,5.562960728223114e-15,1.0
field_150x50m_200C,293.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,2.1338500560679554,2.1338500560679554,2.1369312238530296,5535865.7805105,5535863.688272502,2.092238029110418,5.655900556305253e-15,1.0
field_150x50m_200C,294.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,2.0016261166258493,2.0016261166258493,2.004531762576,5535955.083005219,5535953.120402536,1.962602714122454,5.728150401703356e-15,1.0
field_150x50m_200C,295.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,1.876979334522343,1.876979334522343,1.879718486219847,5536038.824387146,5536036.9839916425,1.8403955356851387,5.781699142923764e-15,1.0
field_150x50m_200C,296.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,1.7595171128207172,1.7595171128207172,1.7620983958986007,5536117.325195249,5536115.599963619,1.7252316614156604,5.711463902343245e-15,1.0
field_150x50m_200C,297.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,1.6488645120359164,1.6488645120359164,1.6512961642397317,5536190.88924058,5536189.272497047,1.6167435645205424,5.704246409026672e-15,1.0
field_150x50m_200C,298.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,1.544663621753159,1.544663621753159,1.546953506741323,5536259.804366026,5536258.28978565,1.5145804080933942,5.716340678260025e-15,1.0
field_150x50m_200C,299.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,1.4465729446130333,1.4465729446130333,1.4487285654858233,5536324.343178581,5536322.924771171,1.418407441519717,5.624036917884771e-15,1.0
field_150x50m_200C,300.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,1.3542667930596455,1.3542667930596455,1.3562953056080762,5536384.7637546975,5536383.435849319,1.3279054093779699,5.6126062914522805e-15,1.0
field_150x50m_200C,301.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,1.2674346991947734,1.2674346991947734,1.2693429248618628,5536441.310319309,5536440.0675493665,1.2427699731736663,5.518844709222906e-15,1.0
field_150x50m_200C,302.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,1.185780838030348,1.185780838030348,1.1875752765782883,5536494.213899126,5536493.051188011,1.162711146193524,5.534106550877965e-15,1.0
field_150x50m_200C,303.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,1.1090234643830423,1.1090234643830423,1.1107103062609358,5536543.6929508075,5536542.605498096,1.0874527417192017,5.451365150936828e-15,1.0
field_150x50m_200C,304.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,1.036894363608941,1.036894363608941,1.0384795020167417,5536589.953964621,5536588.937232816,1.0167318347952021,5.351147569690178e-15,1.0
field_150x50m_200C,305.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.9691383163327246,0.9691383163327246,0.970627358977958,5536633.192044229,5536632.2417460205,0.9502982377028288,5.230524403504235e-15,1.0
field_150x50m_200C,306.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.9055125772848266,0.9055125772848266,0.906910857829609,5536673.591463221,5536672.703549261,0.8879139892519513,5.277498442802116e-15,1.0
field_150x50m_200C,307.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.8457863683212054,0.8457863683212054,0.8470989575178922,5536711.326199026,5536710.496846197,0.8293528579642411,5.290184184448244e-15,1.0
field_150x50m_200C,308.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.7897403856641665,0.7897403856641665,0.7909721021787852,5536746.560444839,5536745.786045009,0.7743998591860535,5.266204336711987e-15,1.0
field_150x50m_200C,309.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.7371663213684214,0.7371663213684214,0.7383217422917797,5536779.449100205,5536778.726249448,0.7228507861355572,5.3128084705631764e-15,1.0
field_150x50m_200C,310.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.6878663989848459,0.6878663989848459,0.6889498700319139,5536810.138240875,5536809.46372915,0.6745117548575895,5.3775721521137535e-15,1.0
field_150x50m_200C,311.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.6416529233646284,0.6416529233646284,0.6426685687634437,5536838.765568588,5536838.136369855,0.629198763030538,5.462441426549395e-15,1.0
field_150x50m_200C,312.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.5983478445189377,0.5983478445189377,0.5992995765908802,5536865.460841387,5536864.874104154,0.5867372625425018,5.465139844522283e-15,1.0
field_150x50m_200C,313.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.5577823354237552,0.5577823354237552,0.5586738638576153,5536890.346285101,5536889.799323386,0.546961745729017,5.4695131511356886e-15,1.0
field_150x50m_200C,314.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.5197963836359074,0.5197963836359074,0.5206312244586799,5536913.536986611,5536913.027271296,0.5097153451414513,5.451942108809545e-15,1.0
field_150x50m_200C,315.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.48423839656479056,0.48423839656479056,0.485019880812593,5536935.141269495,5536934.666420079,0.47484944669405715,5.553800040311957e-15,1.0
field_150x50m_200C,316.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.4509648202244426,0.4509648202244426,0.45169610231741336,5536955.2610526765,5536954.818829391,0.4422233160182139,5.543361092984603e-15,1.0
field_150x50m_200C,317.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.41983977127270083,0.41983977127270083,0.42052383709810587,5536973.992192646,5536973.580488939,0.41170373783480374,5.619643964021663e-15,1.0
field_150x50m_200C,318.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.39073468212785717,0.39073468212785717,0.39137435683600613,5536991.4248098545,5536991.041645218,0.3831646681396608,5.6617224063490874e-15,1.0
field_150x50m_200C,319.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.3635279589386538,0.3635279589386538,0.36412591445653897,5537007.643599849,5537007.287112981,0.3564868989827271,5.575113809248831e-15,1.0
field_150x50m_200C,320.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.33810465217035657,0.33810465217035657,0.3386634144382239,5537022.7281297045,5537022.396571999,0.33155773560869917,5.515888687045019e-15,1.0
field_150x50m_200C,321.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.3143561395581433,0.3143561395581433,0.3148780954944476,5537036.753120315,5537036.444849661,0.30827068571565264,5.612128327648163e-15,1.0
field_150x50m_200C,322.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.2921798211688921,0.2921798211688921,0.29266722536932516,5537049.788715085,5537049.502189956,0.28652516057817534,5.641557776685139e-15,1.0
field_150x50m_200C,323.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.2714788263036942,0.2714788263036942,0.27193380748015217,5537061.900735532,5537061.634509375,0.2662261877729327,5.627210325269174e-15,1.0
field_150x50m_200C,324.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.2521617319659787,0.2521617319659787,0.25258629913151426,5537073.150924341,5537072.903640237,0.24728413523728626,5.620482953457864e-15,1.0
field_150x50m_200C,325.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.23414229261384514,0.23414229261384514,0.23453834101977222,5537083.597176353,5537083.367561938,0.2296144463854099,5.6310139157281155e-15,1.0
field_150x50m_200C,326.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.21733918091013826,0.21733918091013826,0.21770849774158715,5537093.293757995,5537093.08062064,0.2131373860013697,5.652715351283318e-15,1.0
field_150x50m_200C,327.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.20167573917976603,0.20167573917976603,0.20202000901605655,5537102.291515609,5537102.093737844,0.1977777966246648,5.734578598474819e-15,1.0
field_150x50m_200C,328.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.18707974128078922,0.18707974128078922,0.18740055132706934,5537110.638073175,5537110.454608342,0.1834648651408071,5.7079504379090444e-15,1.0
field_150x50m_200C,329.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.17348316459376237,0.17348316459376237,0.17378200969039942,5537118.378019842,5537118.207887975,0.17013189928749117,5.695383387354876e-15,1.0
field_150x50m_200C,330.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.16082197183267768,0.16082197183267768,0.16110025924891383,5537125.553087739,5537125.395371657,0.15771611378578843,5.666615988029255e-15,1.0
field_150x50m_200C,331.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.14903590238054454,0.14903590238054454,0.14929495639893606,5537132.202320468,5537132.056162073,0.14615842580547767,5.671116537056176e-15,1.0
field_150x50m_200C,332.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.13806827285310783,0.13806827285310783,0.13830933915126056,5537138.362232704,5537138.226829476,0.13540325947407233,5.6855571329387875e-15,1.0
field_150x50m_200C,333.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.12786578659539263,0.12786578659539263,0.1280900364314755,5537144.066961293,5537143.9415629655,0.1253983591402541,5.69675776983018e-15,1.0
field_150x50m_200C,334.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.11837835181758642,0.11837835181758642,0.11858688602606716,5537149.348408238,5537149.232313658,0.11609461110419911,5.631783514314731e-15,1.0
field_150x50m_200C,335.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.10955890807924223,0.10955890807924223,0.10975276088323761,5537154.23637594,5537154.128930098,0.10744587352969891,5.7564883316618184e-15,1.0
field_150x50m_200C,336.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.1013632608337636,0.1013632608337636,0.10154340348032737,5537158.758695063,5537158.659286281,0.09940881425588201,5.809588809870011e-15,1.0
field_150x50m_200C,337.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.09374992374866213,0.09374992374866213,0.09391726797325928,5537162.94134536,5537162.849402635,0.09194275622979613,5.681248466637693e-15,1.0
field_150x50m_200C,338.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.08667996852102611,0.08667996852102611,0.08683536984735392,5537166.808569796,5537166.723560298,0.08500953028496991,5.73637844161702e-15,1.0
field_150x50m_200C,339.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.08011688191203456,0.08011688191203456,0.08026114279325598,5537170.382982302,5537170.304408999,0.07857333499537375,5.724622776964397e-15,1.0
field_150x50m_200C,340.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.07402642972908759,0.07402642972908759,0.07416030253643772,5537173.68566945,5537173.613068879,0.07260060333883185,5.761091037346996e-15,1.0
field_150x50m_200C,341.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.06837652748921183,0.06837652748921183,0.06850071735382626,5537176.736286364,5537176.669226519,0.06705987590891938,5.63042075666727e-15,1.0
field_150x50m_200C,342.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.06313711750275694,0.06313711750275694,0.06325228501645438,5537179.553147143,5537179.491225493,0.061921680419620095,5.56368697045872e-15,1.0
field_150x50m_200C,343.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.05828005212203109,0.05828005212203109,0.05838681590265849,5537182.153310082,5537182.096151696,0.05715841725253296,5.583662452933684e-15,1.0
field_150x50m_200C,344.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.05377898290534754,0.05377898290534754,0.053877922032167326,5537184.55265794,5537184.49991372,0.05274425080211968,5.560801365675648e-15,1.0
field_150x50m_200C,345.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.04960925545298343,0.04960925545298343,0.04970091177745244,5537186.765973522,5537186.717318547,0.04865500638038666,5.600463797142037e-15,1.0
field_150x50m_200C,346.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.045747809677725,0.045747809677725,0.04583269001487586,5537188.807010806,5537188.762142764,0.04486807244843977,5.542021654196797e-15,1.0
field_150x50m_200C,347.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.042173085278965794,0.042173085278965794,0.04225166348446739,5537190.688561858,5537190.64719958,0.041362307948513366,5.5472900597630036e-15,1.0
field_150x50m_200C,348.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.03886493219572621,0.03886493219572621,0.03893765113355512,5537192.42251975,5537192.384401826,0.038117954516342104,5.552004443602513e-15,1.0
field_150x50m_200C,349.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.03580452582041883,0.03580452582041883,0.03587179922593564,5537194.019937695,5537193.984821172,0.03511655336007008,5.560060807201497e-15,1.0
field_150x50m_200C,350.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.03297428676170347,0.03297428676170347,0.03303650100478252,5537195.491084602,5537195.458743766,0.032340866598274946,5.565700123232989e-15,1.0
field_150x50m_200C,351.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.030357804951304652,0.030357804951304652,0.03041532070402238,5537196.845497243,5537196.815722471,0.02977480285607988,5.57191440065725e-15,1.0
field_150x50m_200C,352.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.027939767896211377,0.027939767896211377,0.02799292170945651,5537198.092029228,5537198.064625911,0.027403346924741525,5.501734123877303e-15,1.0
field_150x50m_200C,353.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.02570589288419895,0.02570589288419895,0.025754998677422813,5537199.238896939,5537199.213684477,0.025212493296485804,5.64117904588012e-15,1.0
field_150x50m_200C,354.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.023642862957111807,0.023642862957111807,0.02368821342529464,5537200.293722627,5537200.270533474,0.023189183392732,5.562703153679389e-15,1.0
field_150x50m_200C,355.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.021738266472788568,0.021738266472788568,0.021780134414557516,5537201.263574794,5537201.242253578,0.021321246310157086,5.534082127003442e-15,1.0
field_150x50m_200C,356.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.019980540082896407,0.019980540082896407,0.020019179653588678,5537202.155006046,5537202.135408734,0.019597342915306615,5.5045486850336995e-15,1.0
field_150x50m_200C,357.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.01835891496025027,0.01835891496025027,0.018394562853578354,5537202.9740885375,5537202.956081655,0.01800691312464111,5.507176213532783e-15,1.0
field_150x50m_200C,358.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.016863366115412583,0.016863366115412583,0.016896242677250213,5537203.726447158,5537203.709907062,0.016540126212999322,5.599021721973177e-15,1.0
field_150x50m_200C,359.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.015484564648494733,0.015484564648494733,0.015514874926169018,5537204.417290588,5537204.402102785,0.015187833999462762,5.648143028785835e-15,1.0
field_150x50m_200C,360.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.014213832788094622,0.014213832788094622,0.014241767518436803,5537205.051440351,5537205.037498855,0.01394152676549669,5.614055736766178e-15,1.0
field_150x50m_200C,361.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.013043101575209399,0.013043101575209399,0.013068838114487547,5537205.633357973,5537205.620564712,0.012793291766028708,5.623691060962589e-15,1.0
field_150x50m_200C,362.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.011964871055735618,0.011964871055735618,0.011988574254465504,5537206.167170369,5537206.155434626,0.011735774199783198,5.650518658545392e-15,1.0
field_150x50m_200C,363.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.010972172850821837,0.010972172850821837,0.010993995876328364,5537206.656693562,5537206.6459314525,0.010762140510728553,5.614660402066984e-15,1.0
field_150x50m_200C,364.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.010058534979848956,0.010058534979848956,0.010078620089329093,5537207.105454827,5537207.095588814,0.009866043897893735,5.545440647768413e-15,1.0
field_150x50m_200C,365.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,0.009217948816190888,0.009217948816190888,0.009236428082911304,5537207.516713362,5537207.507671801,0.00904159191608014,5.616964046813501e-15,1.0
